"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2005,"Rate",79.7955496775482,77.3206276239119,82.4307556724071
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2006,"Rate",74.562894073788,72.1632494096158,77.2480203881822
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2007,"Rate",70.6560931713933,68.3857793952427,72.9426717698196
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2008,"Rate",72.3566775815388,69.9584179897578,74.6808915785631
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2009,"Rate",70.8423450582361,68.5522041131768,73.1106407846938
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2010,"Rate",68.5445503970743,66.1382300526909,70.7013378984509
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2011,"Rate",68.9581949172285,66.6847352716004,71.1943009534001
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2012,"Rate",69.1794387407434,67.0696403666463,71.4124074168828
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2013,"Rate",67.8156767785765,65.3671128365486,70.2799527774077
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2014,"Rate",68.4565298372223,66.0065705088964,70.8547004353246
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1980,"Rate",46.4712249119375,44.2674278808566,48.6851306134787
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1981,"Rate",44.4995999766301,42.52402239792,46.4610549649613
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1982,"Rate",44.4732995026404,42.5146535911536,46.5222656009329
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1983,"Rate",46.3104224681862,44.504278565794,48.2804635282986
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1984,"Rate",46.941024859146,45.1566401207338,48.9413338941713
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1985,"Rate",48.1804412191601,46.2301102694561,50.1838324002144
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1986,"Rate",50.8003586348994,48.7359082422021,52.9196880625234
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1987,"Rate",50.4472363704952,48.408410318875,52.483587002817
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1988,"Rate",53.9182950137568,51.6987427185,56.2020115360087
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1989,"Rate",53.1773750986909,51.1171584640849,55.1768162963971
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1990,"Rate",54.4110663490855,52.3639275549817,56.7341355575778
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1991,"Rate",55.8286113693944,53.6682063179893,57.9305921777049
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1992,"Rate",55.7156647254835,53.7619352972894,57.9827062830658
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1993,"Rate",59.7058931834231,57.5010275993,61.9385612818332
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1994,"Rate",59.4961914794757,57.0739979020408,61.8668457036032
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1995,"Rate",60.5246235797164,58.2249611181357,62.9308581252125
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1996,"Rate",61.6314224643735,59.3370717962449,64.0102399077473
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1997,"Rate",60.8256314944503,58.6065736050617,63.1854875028208
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1998,"Rate",65.7924286734142,63.4569377450386,68.1502782420587
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1999,"Rate",66.0007193830246,63.7039921836483,68.2854578135735
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2000,"Rate",65.8772428355294,63.6134907801667,68.2275517317036
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2001,"Rate",68.3619284548455,66.0748936736641,70.5960749637885
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2002,"Rate",70.7580793118009,68.2381126514266,73.1413583152942
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2003,"Rate",67.8407994998012,65.3593697984259,70.2112559881766
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2004,"Rate",65.6570627370302,63.3222448142635,67.994749698264
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2005,"Rate",65.2362909816205,62.9942509075122,67.5271894198025
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2006,"Rate",63.6160577546704,61.4931067080172,65.9373455494037
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2007,"Rate",60.8406299120148,58.7208461416865,62.9488445829061
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2008,"Rate",63.3202428028059,61.0939825880534,65.5206650129826
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2009,"Rate",62.8103749255365,60.6788940508521,65.0064755109007
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2010,"Rate",61.0931297738416,58.8447611256587,63.3056456552221
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2011,"Rate",61.8481156692086,59.7365282950282,64.199018049538
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2012,"Rate",61.7094084998066,59.3927718307347,64.0390041903969
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2013,"Rate",61.2687001952287,58.7484368256773,63.8227971083492
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2014,"Rate",61.6361115874893,59.1411606676318,64.063594285856
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1980,"Rate",67.8561952994738,65.8108891058133,70.1468185848297
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1981,"Rate",67.2998920607561,65.2937445540602,69.5200835784767
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1982,"Rate",66.6674856276911,64.6902207537238,68.7795420051893
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1983,"Rate",66.5453596620458,64.7119344916057,68.6489999902727
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1984,"Rate",65.5010868390302,63.6130388111609,67.3829273338981
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1985,"Rate",67.8984557242585,66.1337442263233,69.7205101998035
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1986,"Rate",68.3667877319362,66.487425001024,70.1352357986883
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1987,"Rate",69.8253345238157,67.8389382372252,71.7877836055851
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1988,"Rate",73.1351360724226,71.0700363879308,75.1731421644071
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1989,"Rate",70.2292778789565,68.3837153485266,72.1124790176049
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1990,"Rate",70.4360547211815,68.5420444191378,72.4222079786074
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1991,"Rate",71.1407781472152,69.2111027985502,73.0591651168086
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1992,"Rate",69.9521933129636,68.3242883638762,71.9447993714
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1993,"Rate",73.1347507353768,71.2103744355595,75.3082431472873
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1994,"Rate",73.1180149813458,71.205743554607,75.1063183138297
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1995,"Rate",73.3869510206205,71.4379435850078,75.4560008946155
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1996,"Rate",73.8651640609427,71.9590061222873,75.9541386574874
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1997,"Rate",71.1005963273805,69.2387446921362,72.9624587876112
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1998,"Rate",74.3587906602084,72.3815077766831,76.3229664884984
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",1999,"Rate",73.9951805938352,72.0883993114014,75.9218748579961
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2000,"Rate",73.8611623001435,72.1026933520005,75.6460058089222
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2001,"Rate",75.3332069543096,73.4835411804031,77.1426143698251
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2002,"Rate",76.5497243685765,74.7207060668621,78.423379351346
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2003,"Rate",74.1424287756137,72.1465721825382,76.0333965566831
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2004,"Rate",70.9299792875639,69.1745952229992,72.8762674806816
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2005,"Rate",71.5421777314802,69.6764161309104,73.3512798299394
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2006,"Rate",68.3486805092852,66.6944680911365,70.3070365780541
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2007,"Rate",65.1283288083067,63.4971461333768,66.8812729033626
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2008,"Rate",67.2799468673132,65.5472695795379,69.0162290464199
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2009,"Rate",66.3477729672124,64.6473078584943,68.184141331817
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2010,"Rate",64.4095404982871,62.8228631596209,66.1662107238935
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2011,"Rate",65.0413716971108,63.374196446707,66.7717894294886
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2012,"Rate",65.0967409041938,63.3912645921528,66.9653472168746
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2013,"Rate",64.2312651296406,62.4090932666104,66.1692046394384
1,"Deaths",551,"Nevada",32,508,"Chronic respiratory diseases",3,"Both",27,"Age-standardized",2014,"Rate",64.7610279172414,62.9635350282198,66.7099934782806
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1980,"Rate",114.557436347628,103.90987279178,126.105013140029
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1981,"Rate",112.195863521177,102.081231366448,122.913066634031
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1982,"Rate",110.518628837976,100.401814943868,121.674433280447
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1983,"Rate",113.277460381427,103.36532461507,123.805699213351
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1984,"Rate",112.342791500887,102.98391747034,122.385001902977
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1985,"Rate",115.842592513929,106.377984566538,126.294186874469
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1986,"Rate",114.296575497391,104.648481663331,124.048784962846
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1987,"Rate",113.4063129899,104.529944368292,122.368725166053
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1988,"Rate",113.542483520513,104.520090839822,122.825316963973
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1989,"Rate",112.305900162916,104.207684403365,121.876457157861
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1990,"Rate",110.395373230382,102.423510200363,118.60867315211
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1991,"Rate",109.799748653292,101.858309733754,118.366069684794
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1992,"Rate",107.265235209892,99.5105945484422,115.246206375739
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1993,"Rate",109.468069097983,101.805370259957,117.958893053236
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1994,"Rate",107.761705232266,100.139150126694,116.409273088793
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1995,"Rate",108.320764961065,100.393833417735,116.107286387524
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1996,"Rate",106.969007667526,99.2701826664813,115.188552885884
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1997,"Rate",107.861706627497,100.221457802779,115.684578598854
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1998,"Rate",109.303241300689,101.944903756123,117.332463957225
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",1999,"Rate",109.6339742085,101.882961943636,118.025428091462
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2000,"Rate",109.084838233329,101.829620609081,117.482796651135
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2001,"Rate",110.148536860941,102.812959786981,117.744783428661
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2002,"Rate",106.976507604007,99.3369392829706,114.746005386262
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2003,"Rate",107.03291213029,99.6809705983317,114.677485961941
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2004,"Rate",103.311987823249,96.5104060160048,110.672894144578
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2005,"Rate",102.223665820259,95.0801668954894,109.963273306382
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2006,"Rate",102.827070040625,95.5246372739804,110.336646509888
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2007,"Rate",99.3331869838273,92.3180745953743,106.405756982011
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2008,"Rate",99.3940298282984,92.1120987064005,106.618937856876
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2009,"Rate",96.5703153096624,89.6412273526873,104.269239175186
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2010,"Rate",96.1408722293412,88.6411410854148,103.971178651822
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2011,"Rate",95.722801806609,88.5296265396356,102.863903063854
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2012,"Rate",95.9618319456007,88.5989300366938,103.883972744617
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2013,"Rate",96.8207260072775,88.9272767819242,105.146397155178
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",1,"Male",27,"Age-standardized",2014,"Rate",93.4414342418972,85.8446816583336,101.491118304747
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1980,"Rate",42.6258696401547,38.0421646392358,48.0247960719021
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1981,"Rate",42.7264178988551,38.1081675868794,47.5040765517536
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1982,"Rate",43.5225266412381,39.0603827061145,48.4688224021963
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1983,"Rate",45.7904834696379,41.271511073724,50.7559911343454
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1984,"Rate",46.6714760764443,42.0568678025077,51.5543377740304
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1985,"Rate",49.8395656977301,45.0242285616818,54.8327694547589
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1986,"Rate",50.5316275937579,45.9247888867715,55.4694002046013
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1987,"Rate",52.8605818098186,48.112381956253,58.1252195082443
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1988,"Rate",54.3408379125311,49.8266312401021,59.7286465147951
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1989,"Rate",55.3551099738621,50.5543746172723,60.3111139943683
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1990,"Rate",56.127562778473,51.4757621003155,60.9647712580553
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1991,"Rate",58.3434839210615,53.4775547342682,63.4301321753283
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1992,"Rate",60.422036113366,55.6616208375655,65.4677914786523
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1993,"Rate",63.8327896685725,58.945808532585,68.9000629016033
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1994,"Rate",66.5377749186819,61.2982087357715,71.8744094961348
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1995,"Rate",67.9865839734414,62.5577616867046,73.3811493597411
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1996,"Rate",70.4420878375842,65.1188557657548,75.6681534142234
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1997,"Rate",73.9305108460108,67.9190672771662,79.6354334887641
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1998,"Rate",75.1843672178382,69.637772557668,80.6930349117331
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",1999,"Rate",78.6245647081456,73.4571427489313,84.4139972712449
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2000,"Rate",82.7601924845838,77.1715862926166,88.9044509010447
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2001,"Rate",83.3687898039041,77.7191977151009,89.5347089218319
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2002,"Rate",85.3333375095438,79.4473216404399,92.1397759506493
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2003,"Rate",85.4383408045461,79.7310927321299,91.5492935722992
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2004,"Rate",82.9702115974727,77.065353662728,89.1239501849039
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2005,"Rate",83.4642865701454,77.6066630628822,89.797116997534
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2006,"Rate",84.4169932455805,78.3433221059097,91.0173137824702
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2007,"Rate",84.5350110413581,78.2187821837871,90.7787487027923
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2008,"Rate",83.5340902894959,77.5662338431357,89.9264601955772
1,"Deaths",2326,"Churchill County",32001,508,"Chronic respiratory diseases",2,"Female",27,"Age-standardized",2009,"Rate",83.8118790891832,77.6804362948374,90.386885511766
